1/2 5/2 15/2 19/2 29/2 33/2 37/2 47/2 51/2 61/2 65/2 75/2 79/2 83/2 93/2 97/2 107/2 111/2 
1 2 6 9 13 16 18 23 25 30 33 38 40 43 47 50 54 56 
1 2 6 9 13 16 18 23 25 31 32 38 40 43 47 50 54 56 
1 2 7 7 7 9 16 18 25 30 33 38 42 47 54 56 56 56 
1 2 7 7 8 14 17 19 23 30 33 39 42 46 49 55 56 56 
1 2 7 7 8 14 17 23 26 30 33 35 39 46 49 55 56 56 
1 2 7 7 9 11 16 23 25 30 33 38 40 47 49 54 56 56 
1 2 7 7 9 11 16 23 25 31 32 38 40 47 49 54 56 56 
1 2 7 7 9 14 16 18 25 30 33 38 42 47 49 54 56 56 
1 2 7 7 9 14 17 19 23 30 33 39 42 46 49 54 56 56 
1 2 7 7 9 14 17 23 26 30 33 35 39 46 49 54 56 56 
1 2 7 7 9 14 18 23 25 30 33 38 40 42 49 54 56 56 
1 2 7 7 9 16 18 23 25 30 33 38 40 42 47 54 56 56 
1 2 7 7 9 16 18 23 25 31 32 38 40 42 47 54 56 56 
1 2 7 7 14 16 18 23 25 30 33 38 40 42 47 49 56 56 
1 2 7 8 14 17 19 23 26 30 33 37 39 42 46 49 55 56 
1 2 7 8 14 17 21 23 26 30 33 35 39 42 46 49 55 56 
1 2 7 9 11 16 18 23 25 30 33 38 40 45 47 49 54 56 
1 2 7 9 11 16 18 23 25 31 32 38 40 45 47 49 54 56 
1 2 7 9 12 16 18 23 25 30 33 38 40 44 47 49 54 56 
1 2 7 9 12 16 18 23 25 31 32 38 40 44 47 49 54 56 
1 2 7 9 13 16 18 23 25 30 33 38 40 43 47 49 54 56 
1 2 7 9 13 16 18 23 25 31 32 38 40 43 47 49 54 56 
1 2 7 9 14 16 18 23 25 30 33 38 40 42 47 49 54 56 
1 2 7 9 14 16 18 23 25 31 32 38 40 42 47 49 54 56 
1 2 7 9 14 17 19 23 26 30 33 37 39 42 46 49 54 56 
1 2 7 9 14 17 21 23 26 30 33 35 39 42 46 49 54 56 
1 2 7 10 14 16 19 23 26 30 33 37 40 42 46 49 53 56 
1 2 7 10 14 17 19 23 26 30 33 37 39 42 46 49 53 56 
1 3 4 7 9 14 16 23 25 31 32 38 40 47 49 53 56 56 
1 3 4 7 9 16 18 23 25 31 32 38 40 45 47 53 56 56 
1 3 4 9 11 16 18 23 25 31 32 38 40 45 47 52 53 56 
1 3 6 7 10 13 18 20 22 29 34 38 43 45 50 53 56 56 
1 3 6 7 10 13 18 22 27 29 34 36 38 45 50 53 56 56 
1 3 6 7 14 16 18 23 25 30 33 38 40 42 47 49 56 56 
1 3 6 8 10 15 17 19 24 31 32 39 41 46 48 53 55 56 
1 3 6 8 10 15 17 22 24 31 32 39 41 46 48 50 55 56 
1 3 6 8 13 15 17 22 24 31 32 39 41 43 48 50 55 56 
1 3 6 10 13 18 20 22 27 29 34 36 38 43 45 50 53 56 
1 3 6 11 13 18 20 22 27 29 34 36 38 43 45 50 52 56 
1 3 7 7 9 11 16 23 25 31 32 38 40 47 49 53 56 56 
1 3 7 7 9 16 18 23 25 31 32 38 40 42 47 53 56 56 
1 3 7 8 10 15 19 24 25 31 32 37 39 41 48 53 55 56 
1 3 7 8 13 15 17 22 24 31 32 39 41 43 48 49 55 56 
1 3 7 8 15 17 19 24 25 31 32 37 39 41 46 48 55 56 
1 3 7 9 11 16 18 23 25 31 32 38 40 45 47 49 53 56 
1 3 7 9 14 16 18 23 25 30 33 38 40 42 47 49 53 56 
1 3 7 9 14 16 18 23 25 31 32 38 40 42 47 49 53 56 
1 3 7 11 13 18 20 22 27 29 34 36 38 43 45 49 52 56 
1 3 8 10 15 17 19 24 25 31 32 37 39 41 46 48 53 55 
1 3 8 10 15 17 19 24 26 30 32 37 39 41 46 48 53 55 
1 4 6 8 13 15 22 24 25 31 32 34 39 41 48 50 55 56 
1 4 6 8 15 17 22 24 25 31 32 34 39 41 46 48 55 56 
1 5 6 8 12 13 15 22 24 31 32 34 41 48 50 51 55 56 
1 5 7 7 11 14 16 23 25 30 33 38 40 42 49 51 56 56 
1 5 7 8 10 14 17 21 23 30 33 39 42 46 48 49 55 56 
1 5 7 8 10 14 17 23 26 30 33 37 39 46 48 49 55 56 
1 5 7 8 11 14 15 17 24 31 32 39 41 48 49 51 55 56 
1 5 7 11 14 18 21 23 26 30 33 35 37 42 45 49 51 56 
1 5 7 11 14 18 22 25 27 29 31 34 38 41 45 49 51 56 
1 6 7 9 12 14 16 23 25 30 33 38 40 42 47 49 56 56 
1 6 7 9 13 16 19 21 26 30 33 35 37 42 47 50 56 56 
1 6 7 9 13 16 20 22 24 29 32 34 39 43 47 50 56 56 
1 6 7 9 14 16 18 23 25 30 33 36 38 40 47 49 56 56 
1 6 7 9 14 16 21 23 25 29 31 32 40 42 47 49 56 56 
1 6 7 9 14 16 23 25 27 29 31 32 36 40 47 49 56 56 
1 6 7 10 13 15 18 20 22 29 34 38 41 43 45 50 56 56 
1 6 7 10 13 15 18 22 27 29 34 36 38 41 45 50 56 56 
1 6 7 13 15 16 20 22 24 29 32 34 39 41 43 50 56 56 
1 6 8 11 15 18 22 24 25 31 32 34 38 39 41 48 55 56 
1 6 8 12 13 15 17 22 24 31 32 34 39 41 48 50 55 56 
1 6 8 12 15 17 22 24 25 31 32 34 38 39 41 48 55 56 
1 6 8 13 15 17 21 22 24 25 31 32 39 41 48 50 55 56 
1 6 8 15 17 18 22 24 25 28 31 32 38 39 41 48 55 56 
1 6 8 15 17 21 22 24 25 29 31 32 34 39 41 48 55 56 
1 6 9 13 16 19 21 23 26 30 33 35 37 40 42 47 50 56 
1 6 9 13 16 20 22 24 27 29 32 34 36 39 43 47 50 56 
1 6 10 13 15 18 20 22 27 29 34 36 38 41 43 45 50 56 
1 6 13 15 17 20 22 25 27 29 31 34 36 38 41 43 50 56 
1 6 13 15 18 20 22 25 27 29 30 34 36 38 41 43 50 56 
1 6 13 15 20 22 23 25 27 29 31 32 34 36 41 43 50 56 
1 6 13 16 20 22 23 25 27 29 31 32 34 36 40 43 50 56 
1 7 7 9 11 14 16 23 25 30 33 38 40 42 47 49 56 56 
1 7 7 9 13 16 20 23 25 29 31 32 40 43 47 49 56 56 
1 7 7 9 13 16 23 25 27 29 31 32 36 40 47 49 56 56 
1 7 7 9 14 16 18 23 25 30 33 35 38 40 47 49 56 56 
1 7 7 9 14 16 19 23 25 31 32 35 37 40 47 49 56 56 
1 7 7 9 14 16 20 23 25 29 31 32 40 42 47 49 56 56 
1 7 7 9 14 16 23 25 27 29 31 32 35 40 47 49 56 56 
1 7 7 9 16 19 21 23 25 31 32 35 37 40 42 47 56 56 
1 7 7 9 16 19 21 24 26 30 32 35 37 39 42 47 56 56 
1 7 8 10 11 14 15 17 23 30 33 39 42 46 48 49 55 56 
1 7 8 10 11 14 17 23 26 30 33 37 39 42 46 49 55 56 
1 7 8 10 14 15 17 23 26 27 30 33 39 46 48 49 55 56 
1 7 8 10 14 17 21 23 26 27 30 33 39 42 46 49 55 56 
1 7 8 10 15 18 22 24 25 31 32 34 38 39 41 48 55 56 
1 7 8 11 14 17 21 23 26 30 33 35 37 39 42 49 55 56 
1 7 8 11 15 17 22 24 25 27 31 32 39 41 45 48 55 56 
1 7 8 11 15 17 22 24 25 31 32 34 38 39 41 48 55 56 
1 7 8 11 15 17 24 25 27 29 31 32 34 39 45 48 55 56 
1 7 8 14 17 19 21 23 26 27 30 33 37 39 42 49 55 56 
1 7 8 15 17 18 22 24 25 27 31 32 38 39 41 48 55 56 
1 7 9 11 14 16 18 23 25 30 33 38 40 42 45 47 49 56 
1 7 9 12 14 16 18 23 25 30 33 38 40 42 44 47 49 56 
1 7 9 13 16 20 23 25 27 29 31 32 36 40 43 47 49 56 
1 7 9 14 16 18 20 23 25 30 33 36 38 40 42 47 49 56 
1 7 9 14 16 18 21 23 25 30 33 35 38 40 42 47 49 56 
1 7 9 14 16 19 21 23 25 31 32 35 37 40 42 47 49 56 
1 7 9 14 16 19 21 24 26 30 32 35 37 39 42 47 49 56 
1 7 9 14 16 20 23 25 27 29 31 32 36 40 42 47 49 56 
1 7 9 14 16 21 23 25 27 29 31 32 35 40 42 47 49 56 
1 7 9 14 17 19 21 23 26 30 33 35 37 39 42 46 49 56 
1 7 10 14 16 18 21 23 26 30 33 35 37 40 42 46 49 56 
1 7 11 14 16 18 20 23 25 30 33 36 38 40 42 45 49 56 
1 7 11 14 16 18 21 23 26 30 33 35 37 40 42 45 49 56 
1 7 11 15 18 20 22 24 27 29 32 34 36 38 41 45 48 56 
1 7 11 15 18 22 24 25 27 29 31 32 34 38 41 45 48 56 
1 7 12 13 16 19 21 23 26 30 33 35 37 40 42 44 49 56 
1 7 12 14 16 18 21 23 25 30 33 35 38 40 42 44 49 56 
1 7 12 14 16 18 21 23 26 30 33 35 37 40 42 44 49 56 
1 7 12 14 16 19 21 23 25 30 33 35 37 40 42 44 49 56 
1 7 12 14 16 19 21 23 26 30 32 35 37 40 42 44 49 56 
1 7 12 14 16 19 21 23 26 30 33 35 37 39 42 44 49 56 
1 7 13 16 20 22 23 25 27 29 31 32 34 36 40 43 49 56 
1 7 14 16 18 20 23 25 27 29 30 33 36 38 40 42 49 56 
1 7 14 16 20 22 23 25 27 29 31 32 34 36 40 42 49 56 
1 7 15 18 18 22 24 25 27 29 31 32 34 38 38 41 48 56 
1 7 15 18 20 22 24 25 27 29 31 32 34 36 38 41 48 56 
1 8 10 15 17 18 22 24 25 31 32 34 38 39 41 46 48 55 
1 8 11 15 17 18 22 24 25 31 32 34 38 39 41 45 48 55 
1 8 11 15 17 22 24 25 27 29 31 32 34 39 41 45 48 55 
1 8 12 15 17 18 22 24 25 31 32 34 38 39 41 44 48 55 
1 8 15 17 18 22 24 25 27 29 31 32 34 38 39 41 48 55 
1 8 15 17 18 22 24 25 28 28 31 32 34 38 39 41 48 55 
2 3 4 7 9 14 16 21 25 31 32 38 40 47 49 54 56 56 
2 3 4 7 9 14 16 22 23 30 33 39 40 47 49 54 56 56 
2 3 4 7 9 14 16 23 25 30 31 38 40 47 49 54 56 56 
2 3 4 7 9 16 18 21 25 31 32 38 40 45 47 54 56 56 
2 3 4 7 9 16 18 23 25 30 31 38 40 45 47 54 56 56 
2 3 4 7 9 16 18 24 25 31 32 37 38 45 47 54 56 56 
2 3 4 9 11 16 18 21 25 31 32 38 40 45 47 52 54 56 
2 3 4 9 11 16 18 23 25 30 31 38 40 45 47 52 54 56 
2 3 4 9 11 16 18 24 25 31 32 37 38 45 47 52 54 56 
2 3 5 10 12 14 19 21 26 28 35 37 42 44 46 51 53 56 
2 3 7 7 7 9 16 18 25 30 31 38 42 47 54 56 56 56 
2 3 7 7 7 9 16 18 25 31 32 38 40 47 54 56 56 56 
2 3 7 7 9 10 16 18 25 30 31 38 42 47 53 54 56 56 
2 3 7 7 9 10 16 18 25 31 32 38 40 47 53 54 56 56 
2 3 7 7 9 11 16 21 25 31 32 38 40 47 49 54 56 56 
2 3 7 7 9 11 16 23 25 30 31 38 40 47 49 54 56 56 
2 3 7 7 9 14 16 18 25 30 31 38 42 47 49 54 56 56 
2 3 7 7 9 14 16 18 25 31 32 38 40 47 49 54 56 56 
2 3 7 7 9 14 18 23 25 30 31 38 40 42 49 54 56 56 
2 3 7 7 9 16 17 18 25 31 32 38 40 46 47 54 56 56 
2 3 7 7 9 16 18 21 25 31 32 38 40 42 47 54 56 56 
2 3 7 7 9 16 18 23 25 30 31 38 40 42 47 54 56 56 
2 3 7 7 9 16 18 24 25 31 32 38 39 40 47 54 56 56 
2 3 7 7 9 16 18 25 26 30 31 37 38 42 47 54 56 56 
2 3 7 7 14 16 18 23 25 30 31 38 40 42 47 49 56 56 
2 3 7 7 14 16 23 24 25 31 32 33 39 40 47 49 56 56 
2 3 7 7 16 17 23 24 25 31 32 33 39 40 46 47 56 56 
2 3 7 9 10 14 16 18 25 30 31 38 42 47 49 53 54 56 
2 3 7 9 10 14 16 18 25 31 32 38 40 47 49 53 54 56 
2 3 7 9 10 16 17 18 25 31 32 38 40 46 47 53 54 56 
2 3 7 9 10 16 18 24 25 31 32 38 39 40 47 53 54 56 
2 3 7 9 11 16 18 21 25 31 32 38 40 45 47 49 54 56 
2 3 7 9 11 16 18 23 25 30 31 38 40 45 47 49 54 56 
2 3 7 9 14 16 18 21 25 31 32 38 40 42 47 49 54 56 
2 3 7 9 14 16 18 23 25 30 31 38 40 42 47 49 54 56 
2 3 7 9 14 16 18 24 25 31 32 38 39 40 47 49 54 56 
2 3 7 9 14 16 18 25 26 30 31 37 38 42 47 49 54 56 
2 3 7 9 14 16 23 24 25 31 32 33 39 40 47 49 54 56 
2 3 7 9 16 17 18 24 25 31 32 38 39 40 46 47 54 56 
2 3 7 9 16 17 23 24 25 31 32 33 39 40 46 47 54 56 
2 3 7 10 14 19 21 23 26 30 33 35 37 42 44 49 53 56 
2 3 7 10 16 17 23 24 25 31 32 33 39 40 46 47 53 56 
2 3 9 10 16 17 18 24 25 31 32 38 39 40 46 47 53 54 
2 3 9 10 16 17 23 24 25 31 32 33 39 40 46 47 53 54 
2 5 5 7 9 16 18 24 25 31 32 38 39 40 47 54 56 56 
2 5 5 9 12 16 18 24 25 31 32 38 39 40 47 51 54 56 
2 5 5 9 16 17 18 24 25 31 32 38 39 40 46 47 54 56 
2 5 7 7 12 16 23 24 25 31 32 33 39 40 47 49 56 56 
2 5 7 7 16 17 23 24 25 31 32 33 39 40 44 47 56 56 
2 5 7 8 14 16 17 21 23 30 33 39 40 42 46 49 56 56 
2 5 7 8 14 16 17 23 26 30 33 37 39 40 46 49 56 56 
2 5 7 9 10 13 16 24 25 31 32 38 39 40 47 54 56 56 
2 5 7 9 10 16 18 24 25 31 32 35 38 39 47 54 56 56 
2 5 7 9 10 16 18 24 25 31 32 38 39 40 47 51 54 56 
2 5 7 9 11 14 16 18 21 22 30 42 45 47 49 54 56 56 
2 5 7 9 12 13 16 20 21 23 29 40 43 47 51 54 56 56 
2 5 7 9 12 14 18 21 22 23 25 38 42 49 51 54 56 56 
2 5 7 9 12 16 18 21 23 24 31 32 40 47 51 54 56 56 
2 5 7 9 12 16 18 21 24 25 31 32 38 47 51 54 56 56 
2 5 7 9 12 16 18 23 24 31 32 33 39 40 47 54 56 56 
2 5 7 9 12 16 18 24 25 31 32 33 38 39 47 54 56 56 
2 5 7 9 12 16 23 24 25 31 32 33 39 40 47 49 54 56 
2 5 7 9 13 16 17 23 24 31 32 33 39 40 47 54 56 56 
2 5 7 9 13 16 17 24 25 31 32 33 38 39 47 54 56 56 
2 5 7 9 14 15 16 18 21 25 30 38 42 47 49 54 56 56 
2 5 7 9 14 18 21 22 23 29 30 33 34 42 49 54 56 56 
2 5 7 9 15 16 18 19 25 26 30 37 38 44 47 54 56 56 
2 5 7 9 16 17 18 23 24 28 31 32 39 40 47 54 56 56 
2 5 7 9 16 17 18 24 25 28 31 32 38 39 47 54 56 56 
2 5 7 9 16 17 23 24 25 31 32 33 39 40 44 47 54 56 
2 5 7 10 14 16 17 23 24 30 33 39 40 42 46 49 51 56 
2 5 7 10 14 16 17 23 26 30 33 37 40 42 46 49 51 56 
2 5 7 10 14 17 21 23 26 30 33 35 37 42 46 49 51 56 
2 5 7 11 12 14 18 21 23 27 29 36 42 45 49 51 56 56 
2 5 7 11 14 18 21 23 27 29 30 33 36 42 45 49 56 56 
2 5 7 12 14 16 18 21 23 25 29 38 40 42 49 51 56 56 
2 5 7 12 14 16 18 21 23 27 29 36 40 42 49 51 56 56 
2 5 7 12 14 16 21 22 23 25 31 32 40 42 49 51 56 56 
2 5 7 12 14 16 21 23 23 24 31 32 40 42 49 51 56 56 
2 5 7 12 14 16 21 23 24 25 31 32 40 42 47 51 56 56 
2 5 7 12 16 17 23 24 25 31 32 33 39 40 44 47 51 56 
2 5 7 14 15 16 21 23 24 30 32 33 39 40 42 49 56 56 
2 5 7 14 15 16 23 24 26 30 32 33 37 39 40 49 56 56 
2 5 7 14 16 17 21 23 24 30 31 32 39 40 42 49 56 56 
2 5 7 14 16 17 23 24 26 30 31 32 37 39 40 49 56 56 
2 5 7 14 16 18 21 23 25 29 30 33 38 40 42 49 56 56 
2 5 7 14 16 18 21 23 27 29 30 33 36 40 42 49 56 56 
2 5 7 14 16 21 22 23 25 29 30 33 34 40 42 49 56 56 
2 5 9 10 13 16 17 24 25 31 32 38 39 40 46 47 54 56 
2 5 9 10 16 17 18 24 25 31 32 35 38 39 46 47 54 56 
2 5 9 10 16 17 18 24 25 31 32 38 39 40 46 47 51 54 
2 5 9 12 13 16 17 23 24 31 32 33 39 40 47 51 54 56 
2 5 9 12 13 16 20 21 23 27 29 36 40 43 47 51 54 56 
2 5 9 12 15 16 18 19 25 26 30 37 38 44 47 51 54 56 
2 5 9 12 16 17 18 24 25 28 31 32 38 39 47 51 54 56 
2 5 9 12 16 17 23 24 25 31 32 33 39 40 44 47 51 54 
2 5 9 12 16 18 19 21 24 25 31 32 38 44 47 51 54 56 
2 5 9 12 16 18 21 23 24 25 31 32 38 40 47 51 54 56 
2 5 9 12 16 18 21 24 25 28 31 32 35 38 47 51 54 56 
2 5 9 12 16 18 23 24 25 31 32 33 38 39 40 47 54 56 
2 5 9 13 16 17 20 23 24 31 32 33 39 40 43 47 54 56 
2 5 9 13 16 17 23 24 25 31 32 33 38 39 40 47 54 56 
2 5 9 16 17 18 23 24 25 28 31 32 38 39 40 47 54 56 
2 5 9 16 17 18 24 25 28 28 31 32 35 38 39 47 54 56 
2 7 7 7 9 10 16 18 24 25 33 38 39 47 54 56 56 56 
2 7 7 7 9 15 16 18 19 25 30 38 42 47 54 56 56 56 
2 7 7 8 14 16 17 19 23 30 33 39 40 42 46 49 56 56 
2 7 7 8 14 16 17 23 26 30 33 35 39 40 46 49 56 56 
2 7 7 9 10 11 16 24 25 31 32 38 39 40 47 54 56 56 
2 7 7 9 10 16 17 18 24 25 33 38 39 46 47 54 56 56 
2 7 7 9 10 16 18 23 24 25 33 38 39 40 47 54 56 56 
2 7 7 9 10 16 18 23 24 31 32 33 39 40 47 54 56 56 
2 7 7 9 10 16 18 24 25 31 32 33 38 39 47 54 56 56 
2 7 7 9 11 14 17 23 24 31 32 33 39 40 49 54 56 56 
2 7 7 9 11 16 17 23 24 31 32 33 39 40 47 54 56 56 
2 7 7 9 11 16 17 24 25 31 32 33 38 39 47 54 56 56 
2 7 7 9 14 15 16 18 19 25 30 38 42 47 49 54 56 56 
2 7 7 9 15 16 18 19 25 26 30 37 38 42 47 54 56 56 
2 7 7 9 16 17 18 23 24 26 31 32 39 40 47 54 56 56 
2 7 7 9 16 17 18 24 25 26 31 32 38 39 47 54 56 56 
2 7 7 10 16 17 23 24 25 26 31 32 39 40 46 47 56 56 
2 7 7 10 16 17 24 25 26 30 31 32 33 39 46 47 56 56 
2 7 7 10 16 18 23 24 25 31 32 33 38 39 40 47 56 56 
2 7 7 11 14 16 17 23 24 31 32 33 39 40 47 49 56 56 
2 7 7 11 16 17 23 24 25 31 32 33 38 39 40 47 56 56 
2 7 7 12 13 16 17 23 24 31 32 33 39 40 47 49 56 56 
2 7 7 12 16 17 21 23 24 25 31 32 39 40 47 49 56 56 
2 7 7 13 16 17 23 24 25 31 32 33 36 39 40 47 56 56 
2 7 7 14 15 16 19 23 24 30 32 33 39 40 42 49 56 56 
2 7 7 14 15 16 23 24 26 30 32 33 35 39 40 49 56 56 
2 7 7 14 16 17 19 23 24 25 31 32 39 40 47 49 56 56 
2 7 7 14 16 17 19 23 24 30 31 32 39 40 42 49 56 56 
2 7 7 14 16 17 23 24 26 30 31 32 35 39 40 49 56 56 
2 7 7 14 16 19 22 23 25 30 31 32 33 40 42 49 56 56 
2 7 7 16 17 19 23 24 25 30 31 32 33 39 40 47 56 56 
2 7 7 16 17 21 23 24 25 28 31 32 33 39 40 47 56 56 
2 7 8 14 16 17 19 23 26 30 33 37 39 40 42 46 49 56 
2 7 8 14 16 17 21 23 26 30 33 35 39 40 42 46 49 56 
2 7 9 10 11 16 17 24 25 31 32 38 39 40 46 47 54 56 
2 7 9 10 11 16 18 24 25 31 32 38 39 40 45 47 54 56 
2 7 9 10 13 16 18 24 25 31 32 38 39 40 43 47 54 56 
2 7 9 10 16 17 18 23 24 25 33 38 39 40 46 47 54 56 
2 7 9 10 16 17 18 23 24 31 32 33 39 40 46 47 54 56 
2 7 9 10 16 17 18 24 25 31 32 33 38 39 46 47 54 56 
2 7 9 10 16 17 23 24 25 26 31 32 39 40 46 47 54 56 
2 7 9 10 16 17 24 25 26 30 31 32 33 39 46 47 54 56 
2 7 9 10 16 18 21 24 25 31 32 35 38 39 40 47 54 56 
2 7 9 10 16 18 23 24 25 31 32 33 38 39 40 47 54 56 
2 7 9 11 14 16 17 23 24 31 32 33 39 40 47 49 54 56 
2 7 9 11 16 17 18 23 24 31 32 33 39 40 45 47 54 56 
2 7 9 11 16 17 18 24 25 31 32 33 38 39 45 47 54 56 
2 7 9 11 16 17 23 24 25 31 32 33 38 39 40 47 54 56 
2 7 9 11 17 18 23 24 25 31 32 33 38 39 40 45 54 56 
2 7 9 12 13 16 17 23 24 31 32 33 39 40 47 49 54 56 
2 7 9 12 16 17 18 23 24 31 32 33 39 40 44 47 54 56 
2 7 9 12 16 17 18 24 25 31 32 33 38 39 44 47 54 56 
2 7 9 12 16 17 21 23 24 25 31 32 39 40 47 49 54 56 
2 7 9 13 16 17 18 23 24 31 32 33 39 40 43 47 54 56 
2 7 9 13 16 17 18 24 25 31 32 33 38 39 43 47 54 56 
2 7 9 13 16 17 23 24 25 31 32 33 36 39 40 47 54 56 
2 7 9 14 15 16 18 19 25 26 30 37 38 42 47 49 54 56 
2 7 9 14 16 17 18 24 25 26 31 32 38 39 47 49 54 56 
2 7 9 14 16 17 19 23 24 25 31 32 39 40 47 49 54 56 
2 7 9 16 17 18 23 24 25 26 31 32 38 39 40 47 54 56 
2 7 9 16 17 18 23 24 26 30 31 32 33 39 40 47 54 56 
2 7 9 16 17 18 23 24 28 28 31 32 33 39 40 47 54 56 
2 7 9 16 17 18 24 25 26 30 31 32 33 38 39 47 54 56 
2 7 9 16 17 18 24 25 28 28 31 32 33 38 39 47 54 56 
2 7 9 16 17 19 23 24 25 30 31 32 33 39 40 47 54 56 
2 7 9 16 17 21 23 24 25 28 31 32 33 39 40 47 54 56 
2 7 10 11 14 16 17 23 24 30 33 39 40 42 45 46 49 56 
2 7 10 11 14 16 17 23 26 30 33 37 40 42 45 46 49 56 
2 7 10 14 17 18 21 23 26 30 33 35 37 38 42 46 49 56 
2 7 10 14 17 21 23 24 26 30 30 33 35 39 42 46 49 56 
2 7 10 14 17 21 23 24 26 30 32 33 35 39 40 46 49 56 
2 7 10 14 17 23 24 25 26 30 31 32 33 39 40 46 49 56 
2 7 10 16 17 18 23 24 25 31 32 33 38 39 40 46 47 56 
2 7 10 16 17 21 23 24 26 30 32 33 35 39 40 46 47 56 
2 7 10 16 17 23 24 25 26 30 31 32 33 39 40 46 47 56 
2 7 11 14 18 21 23 26 27 29 30 33 35 36 42 45 49 56 
2 7 11 16 17 18 23 24 25 31 32 33 38 39 40 45 47 56 
2 7 12 16 17 23 24 25 26 30 31 32 33 39 40 44 47 56 
2 7 13 16 17 20 23 24 25 31 32 33 36 39 40 43 47 56 
2 7 14 15 16 19 23 24 26 30 32 33 37 39 40 42 49 56 
2 7 14 15 16 21 23 24 26 30 32 33 35 39 40 42 49 56 
2 7 14 15 21 22 23 25 26 30 31 32 33 35 41 42 49 56 
2 7 14 16 17 19 23 24 26 30 31 32 37 39 40 42 49 56 
2 7 14 16 17 21 23 24 26 30 31 32 35 39 40 42 49 56 
2 7 14 16 18 19 23 26 27 29 30 33 36 37 40 42 49 56 
